DIA,MES,Anio,COD007,NOMBRE,PROV,CANTON,DISTRITO ,APODERADO,CEDULA,TERMINAL
14,10,15,22402021,MAXISERVICIOS MECO BAC FLOTA,ALAJUELA,"200 S,HOSPI.SAN CARLOS,B.SAN","ROQUE,CIUDAD QUESADA ALAJUELA.",MAOFIEL S A                   ,3101165320,BACF0263
14,10,15,22402021,MAXISERVICIOS MECO BAC FLOTA,ALAJUELA,"200 S,HOSPI.SAN CARLOS,B.SAN","ROQUE,CIUDAD QUESADA ALAJUELA.",MAOFIEL S A                   ,3101165320,BACF0264
14,10,15,22402021,MAXISERVICIOS MECO BAC FLOTA,ALAJUELA,"200 S,HOSPI.SAN CARLOS,B.SAN","ROQUE,CIUDAD QUESADA ALAJUELA.",MAOFIEL S A                   ,3101165320,BACF0265
14,10,15,22402021,MAXISERVICIOS MECO BAC FLOTA,ALAJUELA,"200 S,HOSPI.SAN CARLOS,B.SAN","ROQUE,CIUDAD QUESADA ALAJUELA.",MAOFIEL S A                   ,3101165320,BACF0266
14,10,15,22402021,MAXISERVICIOS MECO BAC FLOTA,ALAJUELA,"200 S,HOSPI.SAN CARLOS,B.SAN","ROQUE,CIUDAD QUESADA ALAJUELA.",MAOFIEL S A                   ,3101165320,BACF0267
27,01,17,22876023,BAC FLOTA ESTACION DE SERVICIO,SAN JOSE,"CONTIGUO A OULET MALL,SN.PEDRO","MONTES DE OCA,SAN JOSE.",ESTAC.DE SERVIC.SAN PEDRO S.A.,3101064281,BACF1172
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0280
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0281
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0282
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0283
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF1500
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF1501
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF1502
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF1518
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF1519
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF1520
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0268
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0269
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0270
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0271
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0272
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0273
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0274
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0275
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0276
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0277
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0278
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0279
14,10,15,23798042,BAC FLOTA SERVICENTRO TAMARIND,GUANACASTE,"200N.CEMENTERIO SANTA ROSA,","TAMARINDO,GUANCASTE.",CORPORACION VILLARREAL  SA    ,3101602869,BACF0958
14,10,15,25833023,BAC FLOTA GASOLINERA STA.CRUZ,GUANACASTE,FRENTE COOPEGUANACASTE ST.CRUZ,GUANACASTE.,GASOLINERA SANTA CRUZ S A     ,3101163766,BACF1311
14,10,15,25833023,BAC FLOTA GASOLINERA STA.CRUZ,GUANACASTE,FRENTE COOPEGUANACASTE ST.CRUZ,GUANACASTE.,GASOLINERA SANTA CRUZ S A     ,3101163766,BACF1312
14,10,15,25833023,BAC FLOTA GASOLINERA STA.CRUZ,GUANACASTE,FRENTE COOPEGUANACASTE ST.CRUZ,GUANACASTE.,GASOLINERA SANTA CRUZ S A     ,3101163766,BACF1313
14,10,15,25833023,BAC FLOTA GASOLINERA STA.CRUZ,GUANACASTE,FRENTE COOPEGUANACASTE ST.CRUZ,GUANACASTE.,GASOLINERA SANTA CRUZ S A     ,3101163766,BACF1314
14,10,15,25833023,BAC FLOTA GASOLINERA STA.CRUZ,GUANACASTE,FRENTE COOPEGUANACASTE ST.CRUZ,GUANACASTE.,GASOLINERA SANTA CRUZ S A     ,3101163766,BACF1315
14,10,15,25833023,BAC FLOTA GASOLINERA STA.CRUZ,GUANACASTE,FRENTE COOPEGUANACASTE ST.CRUZ,GUANACASTE.,GASOLINERA SANTA CRUZ S A     ,3101163766,BACF0300
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF1203
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0306
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0307
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0308
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0309
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0310
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0311
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0312
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0313
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0314
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0315
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0316
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0317
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0318
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0319
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0320
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0321
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0322
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0323
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0324
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0325
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0326
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0327
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0328
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0329
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0330
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0331
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0332
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0333
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0334
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0335
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0336
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0337
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0338
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0339
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0340
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0341
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0342
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0343
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0344
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0345
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0346
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0347
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0348
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0349
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0350
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0351
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0352
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0353
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0354
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0355
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0356
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0357
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0358
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0359
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0360
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0361
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0362
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0363
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0364
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0365
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0366
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0367
14,10,15,26540020,LA PISTA ZAPOTE BAC FLOTA,SAN JOSE,"300 S,ROTONDA ZAPOTE,CONTIGUO","A LA CIRCUNVALACION,SAN JOSE.",MULTISERVICIOS LA PISTA ZA    ,3101293519,BACF0368
14,10,15,26770033,BAC FLOTA SERVICENTRO ANATOT,GUANACASTE,CONTIG.FERRET.PAPAGAYO DO IT,"CENTER,M.D,BO.COMUNIDAD,CARRI",BLUE SUNSET ON THE PACIFIC    ,3101462859,BACF0369
14,10,15,26770033,BAC FLOTA SERVICENTRO ANATOT,GUANACASTE,CONTIG.FERRET.PAPAGAYO DO IT,"CENTER,M.D,BO.COMUNIDAD,CARRI",BLUE SUNSET ON THE PACIFIC    ,3101462859,BACF0370
14,10,15,27220029,BAC FLOTA ANATOT,SAN JOSE,CONTIG.PLANTEL ICE EDIF.ESQUI.,SAN RAFAEL ABAJO DESAMPARADOS,ANATOT C S A                  ,3101207227,BACF0371
14,10,15,27220029,BAC FLOTA ANATOT,SAN JOSE,CONTIG.PLANTEL ICE EDIF.ESQUI.,SAN RAFAEL ABAJO DESAMPARADOS,ANATOT C S A                  ,3101207227,BACF0966
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0375
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF1288
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0386
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0387
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0372
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0373
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0374
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0376
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0377
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0378
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0379
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0380
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0381
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0382
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0383
14,10,15,28243022,BAC FLOTA SERVICENTRO COSTA DE,PUNTARENAS,CARRET.COSTANERA EL ROBLE PUNT,PUNTARENAS.,SERVIC COSTA DEL PACIFICO     ,3101396210,BACF0384
